# route_trace v1
# model=/home/scribe/models/unsloth/Qwen3.6-35B-A3B-GGUF/Qwen3.6-35B-A3B-JEV-Q5K-nonexpert.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8
# layer=0 expert_bytes=1769472 dense_bytes=28009216
# layer=1 expert_bytes=1769472 dense_bytes=28009216
# layer=2 expert_bytes=1769472 dense_bytes=28009216
# layer=3 expert_bytes=1769472 dense_bytes=24143872
# layer=4 expert_bytes=1769472 dense_bytes=28009216
# layer=5 expert_bytes=1769472 dense_bytes=28009216
# layer=6 expert_bytes=1769472 dense_bytes=28009216
# layer=7 expert_bytes=1769472 dense_bytes=24143872
# layer=8 expert_bytes=1769472 dense_bytes=28009216
# layer=9 expert_bytes=1769472 dense_bytes=28009216
# layer=10 expert_bytes=1769472 dense_bytes=28009216
# layer=11 expert_bytes=1769472 dense_bytes=24143872
# layer=12 expert_bytes=1769472 dense_bytes=28009216
# layer=13 expert_bytes=1769472 dense_bytes=28009216
# layer=14 expert_bytes=1769472 dense_bytes=28009216
# layer=15 expert_bytes=1769472 dense_bytes=24143872
# layer=16 expert_bytes=1769472 dense_bytes=28009216
# layer=17 expert_bytes=1769472 dense_bytes=28009216
# layer=18 expert_bytes=1769472 dense_bytes=28009216
# layer=19 expert_bytes=1769472 dense_bytes=24143872
# layer=20 expert_bytes=1769472 dense_bytes=28009216
# layer=21 expert_bytes=1769472 dense_bytes=28009216
# layer=22 expert_bytes=1769472 dense_bytes=28009216
# layer=23 expert_bytes=1769472 dense_bytes=24143872
# layer=24 expert_bytes=1769472 dense_bytes=28009216
# layer=25 expert_bytes=1769472 dense_bytes=28009216
# layer=26 expert_bytes=1769472 dense_bytes=28009216
# layer=27 expert_bytes=1769472 dense_bytes=24143872
# layer=28 expert_bytes=1769472 dense_bytes=28009216
# layer=29 expert_bytes=1769472 dense_bytes=28009216
# layer=30 expert_bytes=1769472 dense_bytes=28009216
# layer=31 expert_bytes=1769472 dense_bytes=24143872
# layer=32 expert_bytes=1769472 dense_bytes=28009216
# layer=33 expert_bytes=1769472 dense_bytes=28009216
# layer=34 expert_bytes=2039808 dense_bytes=28009216
# layer=35 expert_bytes=1769472 dense_bytes=24143872
# layer=36 expert_bytes=1769472 dense_bytes=28009216
# layer=37 expert_bytes=1769472 dense_bytes=28009216
# layer=38 expert_bytes=2039808 dense_bytes=28009216
# layer=39 expert_bytes=2039808 dense_bytes=24143872
turn,phase,step,layer,slot,expert,weight,residency,expert_bytes,dropped
3,0,15,21,5,183,0.0817164,0,0,0
3,0,15,21,6,188,0.0785367,0,0,0
3,0,15,21,7,198,0.0760066,0,0,0
3,0,16,21,0,247,0.224494,0,1769472,0
3,0,16,21,1,204,0.162431,0,0,0
3,0,16,21,2,189,0.154451,0,0,0
3,0,16,21,3,95,0.14772,0,0,0
3,0,16,21,4,75,0.124295,0,0,0
3,0,16,21,5,32,0.0666631,0,1769472,0
3,0,16,21,6,26,0.0644485,0,1769472,0
3,0,16,21,7,188,0.0554982,0,0,0
3,0,17,21,0,95,0.191284,0,0,0
3,0,17,21,1,20,0.186196,0,0,0
3,0,17,21,2,126,0.170059,0,1769472,0
3,0,17,21,3,39,0.102265,0,1769472,0
3,0,17,21,4,132,0.0992612,0,1769472,0
3,0,17,21,5,169,0.0908657,0,0,0
3,0,17,21,6,44,0.0815284,0,0,0
3,0,17,21,7,6,0.0785412,0,1769472,0
3,0,18,21,0,95,0.185469,0,0,0
3,0,18,21,1,126,0.172772,0,0,0
3,0,18,21,2,20,0.160244,0,0,0
3,0,18,21,3,169,0.136374,0,0,0
3,0,18,21,4,224,0.0957049,0,0,0
3,0,18,21,5,170,0.0874805,0,1769472,0
3,0,18,21,6,44,0.0868463,0,0,0
3,0,18,21,7,183,0.0751096,0,0,0
3,0,19,21,0,189,0.197662,0,0,0
3,0,19,21,1,204,0.191136,0,0,0
3,0,19,21,2,95,0.138743,0,0,0
3,0,19,21,3,188,0.126168,0,0,0
3,0,19,21,4,61,0.114617,0,0,0
3,0,19,21,5,165,0.0846452,0,1769472,0
3,0,19,21,6,16,0.0813126,0,1769472,0
3,0,19,21,7,54,0.0657151,0,0,0
3,0,20,21,0,126,0.273319,0,0,0
3,0,20,21,1,95,0.255456,0,0,0
3,0,20,21,2,132,0.101005,0,0,0
3,0,20,21,3,39,0.0992762,0,0,0
3,0,20,21,4,204,0.0744001,0,0,0
3,0,20,21,5,20,0.0664246,0,0,0
3,0,20,21,6,61,0.0660133,0,0,0
3,0,20,21,7,54,0.0641065,0,0,0
3,0,21,21,0,204,0.204994,0,0,0
3,0,21,21,1,126,0.19081,0,0,0
3,0,21,21,2,189,0.119728,0,0,0
3,0,21,21,3,95,0.11335,0,0,0
3,0,21,21,4,247,0.1023,0,0,0
3,0,21,21,5,61,0.0908696,0,0,0
3,0,21,21,6,54,0.0902909,0,0,0
3,0,21,21,7,82,0.0876584,0,1769472,0
3,0,22,21,0,189,0.239722,0,0,0
3,0,22,21,1,54,0.17951,0,0,0
3,0,22,21,2,81,0.174095,0,0,0
3,0,22,21,3,204,0.100259,0,0,0
3,0,22,21,4,188,0.0983331,0,0,0
3,0,22,21,5,95,0.0916126,0,0,0
3,0,22,21,6,247,0.0623741,0,0,0
3,0,22,21,7,58,0.0540946,0,0,0
3,0,23,21,0,126,0.342824,0,0,0
3,0,23,21,1,204,0.127599,0,0,0
3,0,23,21,2,95,0.108618,0,0,0
3,0,23,21,3,75,0.106177,0,0,0
3,0,23,21,4,39,0.0867572,0,0,0
3,0,23,21,5,54,0.0777962,0,0,0
3,0,23,21,6,189,0.0757454,0,0,0
3,0,23,21,7,123,0.0744833,0,1769472,0
3,0,24,21,0,126,0.197399,0,0,0
3,0,24,21,1,95,0.179281,0,0,0
3,0,24,21,2,169,0.161492,0,0,0
3,0,24,21,3,20,0.117147,0,0,0
3,0,24,21,4,160,0.102453,0,1769472,0
3,0,24,21,5,44,0.0910342,0,0,0
3,0,24,21,6,132,0.08056,0,0,0
3,0,24,21,7,170,0.0706342,0,0,0
3,0,25,21,0,189,0.22184,0,0,0
3,0,25,21,1,95,0.157854,0,0,0
3,0,25,21,2,75,0.140245,0,0,0
3,0,25,21,3,173,0.10786,0,1769472,0
3,0,25,21,4,247,0.100845,0,0,0
3,0,25,21,5,204,0.0964514,0,0,0
3,0,25,21,6,32,0.0878354,0,0,0
3,0,25,21,7,188,0.0870688,0,0,0
3,0,26,21,0,126,0.321662,0,0,0
3,0,26,21,1,95,0.212788,0,0,0
3,0,26,21,2,169,0.110136,0,0,0
3,0,26,21,3,39,0.079389,0,0,0
3,0,26,21,4,132,0.0699019,0,0,0
3,0,26,21,5,6,0.0689985,0,0,0
3,0,26,21,6,119,0.0689083,0,1769472,0
3,0,26,21,7,188,0.0682157,0,0,0
3,0,27,21,0,126,0.195761,0,0,0
3,0,27,21,1,95,0.163075,0,0,0
3,0,27,21,2,20,0.138079,0,0,0
3,0,27,21,3,160,0.137479,0,0,0
3,0,27,21,4,169,0.133234,0,0,0
3,0,27,21,5,63,0.0887209,0,1769472,0
3,0,27,21,6,170,0.0753279,0,0,0
3,0,27,21,7,132,0.0683241,0,0,0
3,0,28,21,0,204,0.222982,0,0,0
3,0,28,21,1,47,0.194991,0,0,0
3,0,28,21,2,54,0.152588,0,0,0
3,0,28,21,3,247,0.104644,0,0,0
3,0,28,21,4,58,0.0914654,0,0,0
3,0,28,21,5,81,0.0801664,0,0,0
3,0,28,21,6,75,0.0767248,0,0,0
3,0,28,21,7,82,0.0764383,0,0,0
3,0,29,21,0,95,0.211574,0,0,0
3,0,29,21,1,164,0.157137,0,0,0
3,0,29,21,2,20,0.15398,0,0,0
3,0,29,21,3,169,0.132283,0,0,0
3,0,29,21,4,29,0.118275,0,0,0
3,0,29,21,5,44,0.111956,0,0,0
3,0,29,21,6,2,0.0575818,0,0,0
3,0,29,21,7,12,0.057213,0,1769472,0
3,0,30,21,0,2,0.228286,0,0,0
3,0,30,21,1,95,0.213402,0,0,0
3,0,30,21,2,164,0.141216,0,0,0
3,0,30,21,3,243,0.133268,0,0,0
3,0,30,21,4,44,0.0776339,0,0,0
3,0,30,21,5,38,0.0744894,0,1769472,0
3,0,30,21,6,191,0.0720836,0,1769472,0
3,0,30,21,7,127,0.0596218,0,0,0
3,0,31,21,0,95,0.247826,0,0,0
3,0,31,21,1,47,0.199468,0,0,0
3,0,31,21,2,54,0.138479,0,0,0
3,0,31,21,3,81,0.0915949,0,0,0
3,0,31,21,4,20,0.089071,0,0,0
3,0,31,21,5,243,0.0864547,0,0,0
3,0,31,21,6,247,0.0789554,0,0,0
3,0,31,21,7,189,0.068152,0,0,0
3,0,32,21,0,189,0.344127,0,0,0
3,0,32,21,1,54,0.134711,0,0,0
3,0,32,21,2,95,0.0956774,0,0,0
3,0,32,21,3,247,0.0950245,0,0,0
3,0,32,21,4,61,0.0950186,0,0,0
3,0,32,21,5,204,0.0941276,0,0,0
3,0,32,21,6,81,0.0825281,0,0,0
3,0,32,21,7,188,0.0587857,0,0,0
3,0,33,21,0,243,0.291829,0,0,0
3,0,33,21,1,2,0.195049,0,0,0
3,0,33,21,2,95,0.126239,0,0,0
3,0,33,21,3,170,0.0986328,0,0,0
3,0,33,21,4,116,0.0810451,0,0,0
3,0,33,21,5,18,0.0729185,0,0,0
3,0,33,21,6,38,0.0692234,0,0,0
3,0,33,21,7,191,0.065063,0,0,0
3,0,34,21,0,95,0.222269,0,0,0
3,0,34,21,1,2,0.213234,0,0,0
3,0,34,21,2,203,0.119004,0,1769472,0
3,0,34,21,3,243,0.101531,0,0,0
3,0,34,21,4,116,0.097463,0,0,0
3,0,34,21,5,170,0.088362,0,0,0
3,0,34,21,6,191,0.0802539,0,0,0
3,0,34,21,7,6,0.0778831,0,0,0
3,0,35,21,0,156,0.204979,0,0,0
3,0,35,21,1,95,0.177128,0,0,0
3,0,35,21,2,44,0.115059,0,0,0
3,0,35,21,3,237,0.114949,0,1769472,0
3,0,35,21,4,54,0.113837,0,0,0
3,0,35,21,5,47,0.107965,0,0,0
3,0,35,21,6,188,0.0839282,0,0,0
3,0,35,21,7,234,0.0821545,0,1769472,0
3,0,36,21,0,189,0.213539,0,0,0
3,0,36,21,1,95,0.181179,0,0,0
3,0,36,21,2,247,0.128861,0,0,0
3,0,36,21,3,237,0.127784,0,0,0
3,0,36,21,4,54,0.0974035,0,0,0
3,0,36,21,5,188,0.0877213,0,0,0
3,0,36,21,6,14,0.0822343,0,1769472,0
3,0,36,21,7,44,0.0812767,0,0,0
3,0,37,21,0,148,0.266289,0,1769472,0
3,0,37,21,1,189,0.193974,0,0,0
3,0,37,21,2,95,0.151787,0,0,0
3,0,37,21,3,75,0.0843414,0,0,0
3,0,37,21,4,54,0.0822556,0,0,0
3,0,37,21,5,237,0.0789276,0,0,0
3,0,37,21,6,188,0.0725252,0,0,0
3,0,37,21,7,231,0.0699004,0,1769472,0
3,0,38,21,0,95,0.215991,0,0,0
3,0,38,21,1,189,0.178486,0,0,0
3,0,38,21,2,204,0.142294,0,0,0
3,0,38,21,3,75,0.122069,0,0,0
3,0,38,21,4,247,0.106218,0,0,0
3,0,38,21,5,231,0.0975353,0,0,0
3,0,38,21,6,214,0.0741329,0,1769472,0
3,0,38,21,7,58,0.0632746,0,0,0
3,0,39,21,0,237,0.180434,0,0,0
3,0,39,21,1,95,0.143687,0,0,0
3,0,39,21,2,178,0.132754,0,1769472,0
3,0,39,21,3,231,0.126109,0,0,0
3,0,39,21,4,239,0.119786,0,0,0
3,0,39,21,5,189,0.107412,0,0,0
3,0,39,21,6,188,0.0974672,0,0,0
3,0,39,21,7,105,0.0923511,0,1769472,0
3,0,40,21,0,237,0.173635,0,0,0
3,0,40,21,1,95,0.170428,0,0,0
3,0,40,21,2,188,0.146533,0,0,0
3,0,40,21,3,189,0.130096,0,0,0
3,0,40,21,4,75,0.107654,0,0,0
3,0,40,21,5,247,0.0955102,0,0,0
3,0,40,21,6,105,0.0889301,0,0,0
3,0,40,21,7,44,0.0872144,0,0,0
3,0,41,21,0,29,0.175572,0,0,0
3,0,41,21,1,44,0.153839,0,0,0
3,0,41,21,2,95,0.142846,0,0,0
3,0,41,21,3,173,0.1172,0,0,0
3,0,41,21,4,75,0.113531,0,0,0
3,0,41,21,5,94,0.107664,0,1769472,0
3,0,41,21,6,189,0.0962427,0,0,0
3,0,41,21,7,105,0.0931049,0,0,0
3,0,42,21,0,2,0.283037,0,0,0
3,0,42,21,1,47,0.198928,0,0,0
3,0,42,21,2,203,0.107749,0,0,0
3,0,42,21,3,164,0.104675,0,0,0
3,0,42,21,4,95,0.0991645,0,0,0
3,0,42,21,5,44,0.0854053,0,0,0
3,0,42,21,6,191,0.0607577,0,0,0
3,0,42,21,7,29,0.0602839,0,0,0
3,0,43,21,0,204,0.240797,0,0,0
3,0,43,21,1,75,0.225879,0,0,0
3,0,43,21,2,189,0.152221,0,0,0
3,0,43,21,3,247,0.0971539,0,0,0
3,0,43,21,4,173,0.0945582,0,0,0
3,0,43,21,5,188,0.0701121,0,0,0
3,0,43,21,6,105,0.0601841,0,0,0
3,0,43,21,7,16,0.0590949,0,0,0
3,0,44,21,0,204,0.198883,0,0,0
3,0,44,21,1,189,0.195528,0,0,0
3,0,44,21,2,75,0.183799,0,0,0
3,0,44,21,3,247,0.121287,0,0,0
3,0,44,21,4,105,0.0927962,0,0,0
3,0,44,21,5,81,0.071604,0,0,0
3,0,44,21,6,20,0.0696636,0,0,0
3,0,44,21,7,16,0.0664392,0,0,0
3,0,45,21,0,2,0.319981,0,0,0
3,0,45,21,1,170,0.156332,0,0,0
3,0,45,21,2,18,0.128717,0,0,0
3,0,45,21,3,203,0.087098,0,0,0
3,0,45,21,4,38,0.0826637,0,0,0
3,0,45,21,5,26,0.0770529,0,0,0
3,0,45,21,6,209,0.0770379,0,0,0
3,0,45,21,7,95,0.0711175,0,0,0
3,0,46,21,0,203,0.149531,0,0,0
3,0,46,21,1,173,0.144424,0,0,0
3,0,46,21,2,75,0.136705,0,0,0
3,0,46,21,3,189,0.136514,0,0,0
3,0,46,21,4,188,0.133846,0,0,0
3,0,46,21,5,2,0.104116,0,0,0
3,0,46,21,6,204,0.101346,0,0,0
3,0,46,21,7,234,0.0935164,0,0,0
3,0,47,21,0,18,0.323453,0,0,0
3,0,47,21,1,170,0.248972,0,0,0
3,0,47,21,2,26,0.101682,0,0,0
3,0,47,21,3,243,0.0986981,0,0,0
3,0,47,21,4,2,0.0967237,0,0,0
3,0,47,21,5,189,0.0550122,0,0,0
3,0,47,21,6,176,0.0383589,0,1769472,0
3,0,47,21,7,255,0.0370999,0,0,0
3,0,48,21,0,239,0.507626,0,0,0
3,0,48,21,1,170,0.0999576,0,0,0
3,0,48,21,2,2,0.0915396,0,0,0
3,0,48,21,3,18,0.0773278,0,0,0
3,0,48,21,4,95,0.0651828,0,0,0
3,0,48,21,5,191,0.056915,0,0,0
3,0,48,21,6,221,0.053863,0,1769472,0
3,0,48,21,7,38,0.0475884,0,0,0
3,0,49,21,0,2,0.311773,0,0,0
3,0,49,21,1,170,0.221279,0,0,0
3,0,49,21,2,191,0.122606,0,0,0
3,0,49,21,3,38,0.10559,0,0,0
3,0,49,21,4,116,0.0664948,0,0,0
3,0,49,21,5,26,0.0638666,0,0,0
3,0,49,21,6,203,0.054671,0,0,0
3,0,49,21,7,255,0.0537194,0,0,0
3,0,50,21,0,2,0.232162,0,0,0
3,0,50,21,1,205,0.142328,0,1769472,0
3,0,50,21,2,26,0.12,0,0,0
3,0,50,21,3,170,0.115644,0,0,0
3,0,50,21,4,203,0.114297,0,0,0
3,0,50,21,5,210,0.0992208,0,0,0
3,0,50,21,6,201,0.0894745,0,0,0
3,0,50,21,7,8,0.0868729,0,1769472,0
3,0,0,22,0,120,0.575401,0,1769472,0
3,0,0,22,1,175,0.13554,0,1769472,0
3,0,0,22,2,192,0.115944,0,1769472,0
3,0,0,22,3,82,0.0789863,0,1769472,0
3,0,0,22,4,50,0.0294346,0,1769472,0
3,0,0,22,5,11,0.0255718,0,1769472,0
3,0,0,22,6,90,0.024785,0,1769472,0
3,0,0,22,7,195,0.0143373,0,1769472,0
3,0,1,22,0,120,0.539163,0,0,0
3,0,1,22,1,175,0.253507,0,0,0
3,0,1,22,2,100,0.0699434,0,1769472,0
3,0,1,22,3,50,0.0378229,0,0,0
3,0,1,22,4,82,0.0259795,0,0,0
3,0,1,22,5,192,0.025623,0,0,0
3,0,1,22,6,231,0.0251985,0,1769472,0
3,0,1,22,7,90,0.0227626,0,0,0
3,0,2,22,0,243,0.22488,0,1769472,0
3,0,2,22,1,176,0.171577,0,1769472,0
3,0,2,22,2,203,0.14964,0,1769472,0
3,0,2,22,3,65,0.142093,0,1769472,0
3,0,2,22,4,227,0.107286,0,1769472,0
3,0,2,22,5,136,0.0722608,0,1769472,0
3,0,2,22,6,27,0.0663749,0,1769472,0
3,0,2,22,7,56,0.065888,0,1769472,0
3,0,3,22,0,243,0.265451,0,0,0
3,0,3,22,1,185,0.134597,0,1769472,0
3,0,3,22,2,176,0.132025,0,0,0
3,0,3,22,3,65,0.108519,0,0,0
3,0,3,22,4,58,0.105619,0,1769472,0
3,0,3,22,5,125,0.0928701,0,1769472,0
3,0,3,22,6,124,0.0815874,0,1769472,0
3,0,3,22,7,247,0.079331,0,1769472,0
3,0,4,22,0,124,0.311333,0,0,0
3,0,4,22,1,111,0.163979,0,1769472,0
3,0,4,22,2,0,0.136254,0,1769472,0
3,0,4,22,3,9,0.0832056,0,1769472,0
3,0,4,22,4,122,0.0802645,0,1769472,0
3,0,4,22,5,102,0.0775533,0,1769472,0
3,0,4,22,6,207,0.0757409,0,1769472,0
3,0,4,22,7,157,0.0716697,0,1769472,0
3,0,5,22,0,133,0.178332,0,1769472,0
3,0,5,22,1,68,0.157587,0,1769472,0
3,0,5,22,2,191,0.145074,0,1769472,0
3,0,5,22,3,151,0.12769,0,1769472,0
3,0,5,22,4,124,0.123069,0,0,0
3,0,5,22,5,249,0.0996164,0,1769472,0
3,0,5,22,6,61,0.090202,0,1769472,0
3,0,5,22,7,76,0.0784301,0,1769472,0
3,0,6,22,0,124,0.232947,0,0,0
3,0,6,22,1,58,0.173848,0,0,0
3,0,6,22,2,109,0.138111,0,1769472,0
3,0,6,22,3,165,0.105338,0,1769472,0
3,0,6,22,4,119,0.104014,0,1769472,0
3,0,6,22,5,133,0.0868474,0,0,0
3,0,6,22,6,223,0.0855338,0,1769472,0
3,0,6,22,7,233,0.0733605,0,1769472,0
3,0,7,22,0,124,0.31233,0,0,0
3,0,7,22,1,242,0.183987,0,1769472,0
3,0,7,22,2,122,0.133783,0,0,0
3,0,7,22,3,40,0.103612,0,1769472,0
3,0,7,22,4,146,0.0838166,0,1769472,0
3,0,7,22,5,102,0.0627503,0,0,0
3,0,7,22,6,187,0.0602672,0,1769472,0
3,0,7,22,7,179,0.059454,0,1769472,0
3,0,8,22,0,124,0.282368,0,0,0
3,0,8,22,1,198,0.201352,0,1769472,0
3,0,8,22,2,169,0.18195,0,1769472,0
3,0,8,22,3,207,0.108993,0,0,0
3,0,8,22,4,111,0.0912835,0,0,0
3,0,8,22,5,122,0.0568318,0,0,0
3,0,8,22,6,135,0.0435112,0,1769472,0
3,0,8,22,7,12,0.0337106,0,1769472,0
3,0,9,22,0,124,0.200259,0,0,0
3,0,9,22,1,161,0.195994,0,1769472,0
3,0,9,22,2,91,0.189522,0,1769472,0
3,0,9,22,3,111,0.17519,0,0,0
3,0,9,22,4,0,0.0979546,0,0,0
3,0,9,22,5,9,0.059062,0,0,0
3,0,9,22,6,157,0.0424368,0,0,0
3,0,9,22,7,249,0.0395813,0,0,0
3,0,10,22,0,111,0.279161,0,0,0
3,0,10,22,1,124,0.20155,0,0,0
3,0,10,22,2,163,0.115304,0,1769472,0
3,0,10,22,3,167,0.0988166,0,1769472,0
3,0,10,22,4,95,0.089637,0,1769472,0
3,0,10,22,5,91,0.0847385,0,0,0
3,0,10,22,6,249,0.067138,0,0,0
3,0,10,22,7,126,0.0636545,0,1769472,0
3,0,11,22,0,124,0.225866,0,0,0
3,0,11,22,1,95,0.208514,0,0,0
3,0,11,22,2,17,0.152404,0,1769472,0
3,0,11,22,3,182,0.117078,0,1769472,0
3,0,11,22,4,111,0.104742,0,0,0
3,0,11,22,5,251,0.0785938,0,1769472,0
3,0,11,22,6,118,0.0566611,0,1769472,0
3,0,11,22,7,217,0.0561407,0,1769472,0
3,0,12,22,0,95,0.227118,0,0,0
3,0,12,22,1,111,0.2043,0,0,0
3,0,12,22,2,124,0.160387,0,0,0
3,0,12,22,3,182,0.144001,0,0,0
3,0,12,22,4,12,0.126441,0,0,0
3,0,12,22,5,251,0.0508888,0,0,0
3,0,12,22,6,61,0.0443134,0,0,0
3,0,12,22,7,40,0.0425506,0,0,0
3,0,13,22,0,111,0.200893,0,0,0
3,0,13,22,1,95,0.171112,0,0,0
3,0,13,22,2,124,0.164914,0,0,0
3,0,13,22,3,12,0.150444,0,0,0
3,0,13,22,4,214,0.0969415,0,1769472,0
3,0,13,22,5,40,0.0724943,0,0,0
3,0,13,22,6,242,0.0718945,0,0,0
3,0,13,22,7,173,0.0713071,0,1769472,0
3,0,14,22,0,124,0.294105,0,0,0
3,0,14,22,1,88,0.211377,0,1769472,0
3,0,14,22,2,95,0.139148,0,0,0
3,0,14,22,3,111,0.0996866,0,0,0
3,0,14,22,4,152,0.0686772,0,1769472,0
3,0,14,22,5,169,0.0678034,0,0,0
3,0,14,22,6,39,0.0636153,0,1769472,0
3,0,14,22,7,184,0.0555876,0,1769472,0
3,0,15,22,0,173,0.357136,0,0,0
3,0,15,22,1,229,0.218322,0,1769472,0
3,0,15,22,2,124,0.185808,0,0,0
3,0,15,22,3,184,0.0630886,0,0,0
3,0,15,22,4,70,0.0629153,0,1769472,0
3,0,15,22,5,77,0.0466381,0,1769472,0
3,0,15,22,6,56,0.0335058,0,0,0
3,0,15,22,7,221,0.0325861,0,1769472,0
3,0,16,22,0,165,0.272839,0,0,0
3,0,16,22,1,146,0.178637,0,0,0
3,0,16,22,2,174,0.13143,0,1769472,0
3,0,16,22,3,119,0.117349,0,0,0
3,0,16,22,4,124,0.0865617,0,0,0
3,0,16,22,5,12,0.0811791,0,0,0
3,0,16,22,6,13,0.0663948,0,1769472,0
3,0,16,22,7,135,0.0656085,0,0,0
3,0,17,22,0,137,0.222384,0,1769472,0
3,0,17,22,1,184,0.1753,0,0,0
3,0,17,22,2,70,0.156989,0,0,0
3,0,17,22,3,124,0.13282,0,0,0
3,0,17,22,4,193,0.113233,0,1769472,0
3,0,17,22,5,135,0.0848041,0,0,0
3,0,17,22,6,87,0.0618864,0,1769472,0
3,0,17,22,7,173,0.0525837,0,0,0
3,0,18,22,0,173,0.361639,0,0,0
3,0,18,22,1,229,0.16151,0,0,0
3,0,18,22,2,124,0.129287,0,0,0
3,0,18,22,3,70,0.113047,0,0,0
3,0,18,22,4,184,0.0674574,0,0,0
3,0,18,22,5,193,0.0663861,0,0,0
3,0,18,22,6,77,0.0506883,0,0,0
3,0,18,22,7,139,0.0499867,0,1769472,0
3,0,19,22,0,165,0.236464,0,0,0
3,0,19,22,1,174,0.196456,0,0,0
3,0,19,22,2,146,0.143508,0,0,0
3,0,19,22,3,119,0.142607,0,0,0
3,0,19,22,4,109,0.0962671,0,0,0
3,0,19,22,5,122,0.0731523,0,0,0
3,0,19,22,6,66,0.0574296,0,1769472,0
3,0,19,22,7,232,0.0541165,0,1769472,0
3,0,20,22,0,137,0.221358,0,0,0
3,0,20,22,1,119,0.197971,0,0,0
3,0,20,22,2,26,0.145034,0,1769472,0
3,0,20,22,3,124,0.121727,0,0,0
3,0,20,22,4,70,0.111385,0,0,0
3,0,20,22,5,46,0.0723266,0,1769472,0
3,0,20,22,6,193,0.067174,0,0,0
3,0,20,22,7,174,0.063023,0,0,0
3,0,21,22,0,248,0.24186,0,1769472,0
3,0,21,22,1,165,0.211429,0,0,0
3,0,21,22,2,119,0.111977,0,0,0
3,0,21,22,3,173,0.103251,0,0,0
3,0,21,22,4,229,0.0918493,0,0,0
3,0,21,22,5,77,0.0881958,0,0,0
3,0,21,22,6,174,0.0776383,0,0,0
3,0,21,22,7,91,0.0737987,0,0,0
3,0,22,22,0,165,0.370112,0,0,0
3,0,22,22,1,146,0.162942,0,0,0
3,0,22,22,2,109,0.104097,0,0,0
3,0,22,22,3,21,0.0818001,0,1769472,0
3,0,22,22,4,174,0.0785711,0,0,0
3,0,22,22,5,122,0.0739194,0,0,0
3,0,22,22,6,190,0.0670604,0,1769472,0
3,0,22,22,7,219,0.061497,0,1769472,0
3,0,23,22,0,137,0.245277,0,0,0
3,0,23,22,1,165,0.164009,0,0,0
3,0,23,22,2,119,0.141753,0,0,0
3,0,23,22,3,26,0.110843,0,0,0
3,0,23,22,4,70,0.109087,0,0,0
3,0,23,22,5,124,0.0847296,0,0,0
3,0,23,22,6,77,0.0723824,0,0,0
3,0,23,22,7,174,0.0719199,0,0,0
3,0,24,22,0,173,0.268246,0,0,0
3,0,24,22,1,124,0.194548,0,0,0
3,0,24,22,2,70,0.160853,0,0,0
3,0,24,22,3,211,0.0820496,0,1769472,0
3,0,24,22,4,244,0.0810797,0,1769472,0
3,0,24,22,5,139,0.0760386,0,0,0
3,0,24,22,6,123,0.0702762,0,1769472,0
3,0,24,22,7,229,0.0669084,0,0,0
3,0,25,22,0,174,0.265709,0,0,0
3,0,25,22,1,146,0.226468,0,0,0
3,0,25,22,2,165,0.11733,0,0,0
3,0,25,22,3,119,0.0919087,0,0,0
3,0,25,22,4,122,0.0900854,0,0,0
3,0,25,22,5,40,0.0720106,0,0,0
3,0,25,22,6,102,0.0690047,0,0,0
3,0,25,22,7,52,0.0674835,0,1769472,0
3,0,26,22,0,124,0.182913,0,0,0
3,0,26,22,1,179,0.176843,0,0,0
3,0,26,22,2,137,0.173511,0,0,0
3,0,26,22,3,70,0.109228,0,0,0
3,0,26,22,4,173,0.0968231,0,0,0
3,0,26,22,5,77,0.0901341,0,0,0
3,0,26,22,6,193,0.0862991,0,0,0
3,0,26,22,7,119,0.0842481,0,0,0
3,0,27,22,0,173,0.279762,0,0,0
3,0,27,22,1,124,0.162458,0,0,0
3,0,27,22,2,70,0.118053,0,0,0
3,0,27,22,3,139,0.113966,0,0,0
3,0,27,22,4,244,0.113179,0,0,0
3,0,27,22,5,212,0.0773793,0,1769472,0
3,0,27,22,6,77,0.0681673,0,0,0
3,0,27,22,7,11,0.0670359,0,0,0
3,0,28,22,0,165,0.197915,0,0,0
3,0,28,22,1,119,0.16866,0,0,0
3,0,28,22,2,17,0.1371,0,0,0
3,0,28,22,3,26,0.119215,0,0,0
3,0,28,22,4,71,0.108138,0,1769472,0
3,0,28,22,5,21,0.101173,0,0,0
3,0,28,22,6,91,0.0876969,0,0,0
3,0,28,22,7,217,0.0801019,0,0,0
3,0,29,22,0,124,0.227523,0,0,0
3,0,29,22,1,70,0.176454,0,0,0
3,0,29,22,2,113,0.124609,0,1769472,0
3,0,29,22,3,169,0.115844,0,0,0
3,0,29,22,4,198,0.115594,0,0,0
3,0,29,22,5,137,0.0877394,0,0,0
3,0,29,22,6,95,0.0795285,0,0,0
3,0,29,22,7,98,0.0727088,0,1769472,0
3,0,30,22,0,198,0.23351,0,0,0
3,0,30,22,1,124,0.147564,0,0,0
3,0,30,22,2,65,0.141402,0,0,0
3,0,30,22,3,36,0.120018,0,1769472,0
3,0,30,22,4,125,0.117856,0,0,0
3,0,30,22,5,243,0.0975189,0,0,0
3,0,30,22,6,70,0.0718884,0,0,0
3,0,30,22,7,169,0.0702433,0,0,0
3,0,31,22,0,124,0.239032,0,0,0
